,dt,AverageTemperature,AverageTemperatureUncertainty,City,Country,Latitude,Longitude
44073,1873-01-01,11.446,1.633,Guangzhou,China,23.31N,112.72E
44074,1873-02-01,13.598,1.371,Guangzhou,China,23.31N,112.72E
44075,1873-03-01,16.467,0.987,Guangzhou,China,23.31N,112.72E
44076,1873-04-01,21.253,1.417,Guangzhou,China,23.31N,112.72E
44077,1873-05-01,24.83,1.616,Guangzhou,China,23.31N,112.72E
44078,1873-06-01,27.008,0.651,Guangzhou,China,23.31N,112.72E
44079,1873-07-01,27.903,1.741,Guangzhou,China,23.31N,112.72E
44080,1873-08-01,27.675,1.231,Guangzhou,China,23.31N,112.72E
44081,1873-09-01,27.181,1.096,Guangzhou,China,23.31N,112.72E
44082,1873-10-01,23.114,0.789,Guangzhou,China,23.31N,112.72E
44083,1873-11-01,19.517,1.49,Guangzhou,China,23.31N,112.72E
44084,1873-12-01,15.389,1.002,Guangzhou,China,23.31N,112.72E
44085,1874-01-01,11.473,1.543,Guangzhou,China,23.31N,112.72E
44086,1874-02-01,13.829,1.029,Guangzhou,China,23.31N,112.72E
44087,1874-03-01,16.424,1.698,Guangzhou,China,23.31N,112.72E
44088,1874-04-01,21.045,1.175,Guangzhou,China,23.31N,112.72E
44089,1874-05-01,24.776,1.625,Guangzhou,China,23.31N,112.72E
44090,1874-06-01,28.986,1.766,Guangzhou,China,23.31N,112.72E
44091,1874-07-01,28.771,1.729,Guangzhou,China,23.31N,112.72E
44092,1874-08-01,28.389,0.675,Guangzhou,China,23.31N,112.72E
44093,1874-09-01,27.514,1.367,Guangzhou,China,23.31N,112.72E
44094,1874-10-01,24.48,2.349,Guangzhou,China,23.31N,112.72E
44095,1874-11-01,17.845,0.803,Guangzhou,China,23.31N,112.72E
44096,1874-12-01,15.144,1.302,Guangzhou,China,23.31N,112.72E
44097,1875-01-01,11.305,1.292,Guangzhou,China,23.31N,112.72E
44098,1875-02-01,13.971,1.536,Guangzhou,China,23.31N,112.72E
44099,1875-03-01,17.982,2.999,Guangzhou,China,23.31N,112.72E
44100,1875-04-01,21.04,1.246,Guangzhou,China,23.31N,112.72E
44101,1875-05-01,26.47,1.931,Guangzhou,China,23.31N,112.72E
44102,1875-06-01,28.135,2.248,Guangzhou,China,23.31N,112.72E
44103,1875-07-01,28.894,1.139,Guangzhou,China,23.31N,112.72E
44104,1875-08-01,29.187,2.968,Guangzhou,China,23.31N,112.72E
44105,1875-09-01,26.759,1.141,Guangzhou,China,23.31N,112.72E
44106,1875-10-01,23.313,1.137,Guangzhou,China,23.31N,112.72E
44107,1875-11-01,18.579,2.341,Guangzhou,China,23.31N,112.72E
44108,1875-12-01,12.024,1.096,Guangzhou,China,23.31N,112.72E
44109,1876-01-01,11.432,1.007,Guangzhou,China,23.31N,112.72E
44110,1876-02-01,13.524,0.983,Guangzhou,China,23.31N,112.72E
44111,1876-03-01,16.352,1.935,Guangzhou,China,23.31N,112.72E
44112,1876-04-01,21.007,0.95,Guangzhou,China,23.31N,112.72E
44113,1876-05-01,24.708,1.331,Guangzhou,China,23.31N,112.72E
44114,1876-06-01,27.508,1.977,Guangzhou,China,23.31N,112.72E
44115,1876-07-01,27.723,0.779,Guangzhou,China,23.31N,112.72E
44116,1876-08-01,27.687,1.002,Guangzhou,China,23.31N,112.72E
44117,1876-09-01,26.524,0.913,Guangzhou,China,23.31N,112.72E
44118,1876-10-01,23.052,1.034,Guangzhou,China,23.31N,112.72E
44119,1876-11-01,18.127,0.897,Guangzhou,China,23.31N,112.72E
44120,1876-12-01,13.989,1.225,Guangzhou,China,23.31N,112.72E
44121,1877-01-01,13.525,2.183,Guangzhou,China,23.31N,112.72E
44122,1877-02-01,12.851,1.428,Guangzhou,China,23.31N,112.72E
44123,1877-03-01,16.347,0.935,Guangzhou,China,23.31N,112.72E
44124,1877-04-01,21.173,1.637,Guangzhou,China,23.31N,112.72E
44125,1877-05-01,25.268,1.535,Guangzhou,China,23.31N,112.72E
44126,1877-06-01,27.62,1.736,Guangzhou,China,23.31N,112.72E
44127,1877-07-01,28.192,1.069,Guangzhou,China,23.31N,112.72E
44128,1877-08-01,28.523,1.62,Guangzhou,China,23.31N,112.72E
44129,1877-09-01,26.916,0.733,Guangzhou,China,23.31N,112.72E
44130,1877-10-01,22.833,1.049,Guangzhou,China,23.31N,112.72E
44131,1877-11-01,19.65,1.807,Guangzhou,China,23.31N,112.72E
44132,1877-12-01,14.958,2.483,Guangzhou,China,23.31N,112.72E
44133,1878-01-01,10.354,2.423,Guangzhou,China,23.31N,112.72E
44134,1878-02-01,12.054,2.772,Guangzhou,China,23.31N,112.72E
44135,1878-03-01,16.621,2.034,Guangzhou,China,23.31N,112.72E
44136,1878-04-01,22.63,1.806,Guangzhou,China,23.31N,112.72E
44137,1878-05-01,26.003,1.182,Guangzhou,China,23.31N,112.72E
44138,1878-06-01,27.108,1.026,Guangzhou,China,23.31N,112.72E
44139,1878-07-01,29.23,1.254,Guangzhou,China,23.31N,112.72E
44140,1878-08-01,28.197,0.87,Guangzhou,China,23.31N,112.72E
44141,1878-09-01,27.906,1.768,Guangzhou,China,23.31N,112.72E
44142,1878-10-01,24.075,1.157,Guangzhou,China,23.31N,112.72E
44143,1878-11-01,19.915,1.261,Guangzhou,China,23.31N,112.72E
44144,1878-12-01,14.884,1.341,Guangzhou,China,23.31N,112.72E
44145,1879-01-01,12.853,0.961,Guangzhou,China,23.31N,112.72E
44146,1879-02-01,14.812,1.096,Guangzhou,China,23.31N,112.72E
44147,1879-03-01,16.17,1.068,Guangzhou,China,23.31N,112.72E
44148,1879-04-01,21.363,1.458,Guangzhou,China,23.31N,112.72E
44149,1879-05-01,26.428,2.446,Guangzhou,China,23.31N,112.72E
44150,1879-06-01,27.105,0.748,Guangzhou,China,23.31N,112.72E
44151,1879-07-01,28.27,1.767,Guangzhou,China,23.31N,112.72E
44152,1879-08-01,28.437,0.847,Guangzhou,China,23.31N,112.72E
44153,1879-09-01,26.829,0.697,Guangzhou,China,23.31N,112.72E
44154,1879-10-01,24.049,1.206,Guangzhou,China,23.31N,112.72E
44155,1879-11-01,19.023,0.885,Guangzhou,China,23.31N,112.72E
44156,1879-12-01,14.534,1.356,Guangzhou,China,23.31N,112.72E
44157,1880-01-01,12.093,1.125,Guangzhou,China,23.31N,112.72E
44158,1880-02-01,13.216,0.858,Guangzhou,China,23.31N,112.72E
44159,1880-03-01,16.882,1.276,Guangzhou,China,23.31N,112.72E
44160,1880-04-01,20.297,0.815,Guangzhou,China,23.31N,112.72E
44161,1880-05-01,24.985,1.646,Guangzhou,China,23.31N,112.72E
44162,1880-06-01,26.588,1.118,Guangzhou,China,23.31N,112.72E
44163,1880-07-01,27.64,0.656,Guangzhou,China,23.31N,112.72E
44164,1880-08-01,27.574,0.865,Guangzhou,China,23.31N,112.72E
44165,1880-09-01,26.793,0.838,Guangzhou,China,23.31N,112.72E
44166,1880-10-01,23.701,0.772,Guangzhou,China,23.31N,112.72E
44167,1880-11-01,17.672,1.673,Guangzhou,China,23.31N,112.72E
44168,1880-12-01,12.985,0.999,Guangzhou,China,23.31N,112.72E
44169,1881-01-01,12.692,1.021,Guangzhou,China,23.31N,112.72E
44170,1881-02-01,15.359,3.027,Guangzhou,China,23.31N,112.72E
44171,1881-03-01,15.133,1.18,Guangzhou,China,23.31N,112.72E
44172,1881-04-01,20.924,0.787,Guangzhou,China,23.31N,112.72E
44173,1881-05-01,25.185,0.654,Guangzhou,China,23.31N,112.72E
44174,1881-06-01,27.065,0.988,Guangzhou,China,23.31N,112.72E
44175,1881-07-01,27.833,1.013,Guangzhou,China,23.31N,112.72E
44176,1881-08-01,27.501,1.196,Guangzhou,China,23.31N,112.72E
44177,1881-09-01,26.445,0.643,Guangzhou,China,23.31N,112.72E
44178,1881-10-01,23.208,1.152,Guangzhou,China,23.31N,112.72E
44179,1881-11-01,19.07,0.966,Guangzhou,China,23.31N,112.72E
44180,1881-12-01,14.535,1.216,Guangzhou,China,23.31N,112.72E
44181,1882-01-01,13.233,0.99,Guangzhou,China,23.31N,112.72E
44182,1882-02-01,12.939,1.017,Guangzhou,China,23.31N,112.72E
44183,1882-03-01,16.012,1.078,Guangzhou,China,23.31N,112.72E
44184,1882-04-01,21.003,0.628,Guangzhou,China,23.31N,112.72E
44185,1882-05-01,24.882,0.636,Guangzhou,China,23.31N,112.72E
44186,1882-06-01,27.299,0.754,Guangzhou,China,23.31N,112.72E
44187,1882-07-01,28.026,0.574,Guangzhou,China,23.31N,112.72E
44188,1882-08-01,27.04,0.77,Guangzhou,China,23.31N,112.72E
44189,1882-09-01,26.776,0.91,Guangzhou,China,23.31N,112.72E
44190,1882-10-01,24.281,1.192,Guangzhou,China,23.31N,112.72E
44191,1882-11-01,18.168,0.839,Guangzhou,China,23.31N,112.72E
44192,1882-12-01,13.645,1.039,Guangzhou,China,23.31N,112.72E
44193,1883-01-01,12.154,0.757,Guangzhou,China,23.31N,112.72E
44194,1883-02-01,12.652,1.26,Guangzhou,China,23.31N,112.72E
44195,1883-03-01,15.799,1.1,Guangzhou,China,23.31N,112.72E
44196,1883-04-01,20.928,0.554,Guangzhou,China,23.31N,112.72E
44197,1883-05-01,25.148,0.694,Guangzhou,China,23.31N,112.72E
44198,1883-06-01,26.998,0.996,Guangzhou,China,23.31N,112.72E
44199,1883-07-01,27.921,0.696,Guangzhou,China,23.31N,112.72E
44200,1883-08-01,27.166,0.519,Guangzhou,China,23.31N,112.72E
44201,1883-09-01,25.733,2.054,Guangzhou,China,23.31N,112.72E
44202,1883-10-01,23.187,0.854,Guangzhou,China,23.31N,112.72E
44203,1883-11-01,18.154,0.64,Guangzhou,China,23.31N,112.72E
44204,1883-12-01,13.379,0.781,Guangzhou,China,23.31N,112.72E
44205,1884-01-01,13.767,1.933,Guangzhou,China,23.31N,112.72E
44206,1884-02-01,11.645,1.175,Guangzhou,China,23.31N,112.72E
44207,1884-03-01,15.714,1.103,Guangzhou,China,23.31N,112.72E
44208,1884-04-01,18.929,0.928,Guangzhou,China,23.31N,112.72E
44209,1884-05-01,23.11,2.877,Guangzhou,China,23.31N,112.72E
44210,1884-06-01,26.118,1.546,Guangzhou,China,23.31N,112.72E
44211,1884-07-01,28.037,0.601,Guangzhou,China,23.31N,112.72E
44212,1884-08-01,27.706,0.459,Guangzhou,China,23.31N,112.72E
44213,1884-09-01,26.525,0.665,Guangzhou,China,23.31N,112.72E
44214,1884-10-01,23.536,0.53,Guangzhou,China,23.31N,112.72E
44215,1884-11-01,17.217,0.82,Guangzhou,China,23.31N,112.72E
44216,1884-12-01,12.583,1.427,Guangzhou,China,23.31N,112.72E
44217,1885-01-01,11.861,1.113,Guangzhou,China,23.31N,112.72E
44218,1885-02-01,10.832,3.78,Guangzhou,China,23.31N,112.72E
44219,1885-03-01,15.447,2.465,Guangzhou,China,23.31N,112.72E
44220,1885-04-01,20.941,1.835,Guangzhou,China,23.31N,112.72E
44221,1885-05-01,25.285,0.874,Guangzhou,China,23.31N,112.72E
44222,1885-06-01,26.981,1.308,Guangzhou,China,23.31N,112.72E
44223,1885-07-01,27.721,0.571,Guangzhou,China,23.31N,112.72E
44224,1885-08-01,27.327,1.47,Guangzhou,China,23.31N,112.72E
44225,1885-09-01,25.858,0.568,Guangzhou,China,23.31N,112.72E
44226,1885-10-01,22.903,0.724,Guangzhou,China,23.31N,112.72E
44227,1885-11-01,17.851,0.851,Guangzhou,China,23.31N,112.72E
44228,1885-12-01,15.052,1.401,Guangzhou,China,23.31N,112.72E
44229,1886-01-01,12.082,0.833,Guangzhou,China,23.31N,112.72E
44230,1886-02-01,10.257,4.037,Guangzhou,China,23.31N,112.72E
44231,1886-03-01,16.257,0.686,Guangzhou,China,23.31N,112.72E
44232,1886-04-01,20.674,0.587,Guangzhou,China,23.31N,112.72E
44233,1886-05-01,24.855,0.815,Guangzhou,China,23.31N,112.72E
44234,1886-06-01,26.648,0.507,Guangzhou,China,23.31N,112.72E
44235,1886-07-01,27.66,1.602,Guangzhou,China,23.31N,112.72E
44236,1886-08-01,28.026,0.856,Guangzhou,China,23.31N,112.72E
44237,1886-09-01,26.434,1.094,Guangzhou,China,23.31N,112.72E
44238,1886-10-01,23.948,0.722,Guangzhou,China,23.31N,112.72E
44239,1886-11-01,18.614,1.571,Guangzhou,China,23.31N,112.72E
44240,1886-12-01,13.031,1.23,Guangzhou,China,23.31N,112.72E
44241,1887-01-01,11.902,0.878,Guangzhou,China,23.31N,112.72E
44242,1887-02-01,11.763,2.373,Guangzhou,China,23.31N,112.72E
44243,1887-03-01,16.118,0.799,Guangzhou,China,23.31N,112.72E
44244,1887-04-01,20.905,2.168,Guangzhou,China,23.31N,112.72E
44245,1887-05-01,24.152,1.81,Guangzhou,China,23.31N,112.72E
44246,1887-06-01,27.707,2.028,Guangzhou,China,23.31N,112.72E
44247,1887-07-01,28.043,0.733,Guangzhou,China,23.31N,112.72E
44248,1887-08-01,27.713,0.782,Guangzhou,China,23.31N,112.72E
44249,1887-09-01,27.357,0.885,Guangzhou,China,23.31N,112.72E
44250,1887-10-01,23.36,0.605,Guangzhou,China,23.31N,112.72E
44251,1887-11-01,18.881,0.816,Guangzhou,China,23.31N,112.72E
44252,1887-12-01,14.672,0.752,Guangzhou,China,23.31N,112.72E
44253,1888-01-01,13.946,1.884,Guangzhou,China,23.31N,112.72E
44254,1888-02-01,11.244,4.429,Guangzhou,China,23.31N,112.72E
44255,1888-03-01,17.434,0.986,Guangzhou,China,23.31N,112.72E
44256,1888-04-01,21.971,1.353,Guangzhou,China,23.31N,112.72E
44257,1888-05-01,25.605,0.699,Guangzhou,China,23.31N,112.72E
44258,1888-06-01,26.68,0.752,Guangzhou,China,23.31N,112.72E
44259,1888-07-01,28.981,1.238,Guangzhou,China,23.31N,112.72E
44260,1888-08-01,28.254,0.668,Guangzhou,China,23.31N,112.72E
44261,1888-09-01,26.888,0.567,Guangzhou,China,23.31N,112.72E
44262,1888-10-01,22.941,1.616,Guangzhou,China,23.31N,112.72E
44263,1888-11-01,19.285,0.787,Guangzhou,China,23.31N,112.72E
44264,1888-12-01,15.224,0.843,Guangzhou,China,23.31N,112.72E
44265,1889-01-01,11.594,1.499,Guangzhou,China,23.31N,112.72E
44266,1889-02-01,12.819,1.526,Guangzhou,China,23.31N,112.72E
44267,1889-03-01,17.102,0.843,Guangzhou,China,23.31N,112.72E
44268,1889-04-01,20.913,1.575,Guangzhou,China,23.31N,112.72E
44269,1889-05-01,25.421,1.072,Guangzhou,China,23.31N,112.72E
44270,1889-06-01,27.791,0.552,Guangzhou,China,23.31N,112.72E
44271,1889-07-01,29.139,1.553,Guangzhou,China,23.31N,112.72E
44272,1889-08-01,27.816,0.503,Guangzhou,China,23.31N,112.72E
44273,1889-09-01,26.646,0.764,Guangzhou,China,23.31N,112.72E
44274,1889-10-01,24.588,2.202,Guangzhou,China,23.31N,112.72E
44275,1889-11-01,18.458,0.78,Guangzhou,China,23.31N,112.72E
44276,1889-12-01,14.341,1.122,Guangzhou,China,23.31N,112.72E
44277,1890-01-01,12.493,0.722,Guangzhou,China,23.31N,112.72E
44278,1890-02-01,15.826,1.614,Guangzhou,China,23.31N,112.72E
44279,1890-03-01,15.661,2.253,Guangzhou,China,23.31N,112.72E
44280,1890-04-01,21.647,1.522,Guangzhou,China,23.31N,112.72E
44281,1890-05-01,25.558,1.538,Guangzhou,China,23.31N,112.72E
44282,1890-06-01,27.241,1.346,Guangzhou,China,23.31N,112.72E
44283,1890-07-01,27.897,1.29,Guangzhou,China,23.31N,112.72E
44284,1890-08-01,27.777,0.511,Guangzhou,China,23.31N,112.72E
44285,1890-09-01,26.034,0.641,Guangzhou,China,23.31N,112.72E
44286,1890-10-01,22.997,0.707,Guangzhou,China,23.31N,112.72E
44287,1890-11-01,18.86,0.919,Guangzhou,China,23.31N,112.72E
44288,1890-12-01,16.418,0.647,Guangzhou,China,23.31N,112.72E
44289,1891-01-01,15.307,2.3,Guangzhou,China,23.31N,112.72E
44290,1891-02-01,13.15,1.571,Guangzhou,China,23.31N,112.72E
44291,1891-03-01,15.957,0.5,Guangzhou,China,23.31N,112.72E
44292,1891-04-01,19.466,0.765,Guangzhou,China,23.31N,112.72E
44293,1891-05-01,25.207,1.152,Guangzhou,China,23.31N,112.72E
44294,1891-06-01,26.824,1.473,Guangzhou,China,23.31N,112.72E
44295,1891-07-01,27.989,0.913,Guangzhou,China,23.31N,112.72E
44296,1891-08-01,27.812,0.304,Guangzhou,China,23.31N,112.72E
44297,1891-09-01,27.207,0.703,Guangzhou,China,23.31N,112.72E
44298,1891-10-01,24.937,2.387,Guangzhou,China,23.31N,112.72E
44299,1891-11-01,18.828,0.659,Guangzhou,China,23.31N,112.72E
44300,1891-12-01,14.871,0.706,Guangzhou,China,23.31N,112.72E
44301,1892-01-01,13.026,0.875,Guangzhou,China,23.31N,112.72E
44302,1892-02-01,14.587,0.93,Guangzhou,China,23.31N,112.72E
44303,1892-03-01,15.332,1.156,Guangzhou,China,23.31N,112.72E
44304,1892-04-01,21.044,0.952,Guangzhou,China,23.31N,112.72E
44305,1892-05-01,24.282,1.239,Guangzhou,China,23.31N,112.72E
44306,1892-06-01,27.238,0.645,Guangzhou,China,23.31N,112.72E
44307,1892-07-01,27.842,0.697,Guangzhou,China,23.31N,112.72E
44308,1892-08-01,27.564,0.775,Guangzhou,China,23.31N,112.72E
44309,1892-09-01,25.994,0.817,Guangzhou,China,23.31N,112.72E
44310,1892-10-01,22.591,0.683,Guangzhou,China,23.31N,112.72E
44311,1892-11-01,18.949,0.784,Guangzhou,China,23.31N,112.72E
44312,1892-12-01,12.58,2.23,Guangzhou,China,23.31N,112.72E
44313,1893-01-01,10.99,1.474,Guangzhou,China,23.31N,112.72E
44314,1893-02-01,11.377,0.812,Guangzhou,China,23.31N,112.72E
44315,1893-03-01,16.212,1.547,Guangzhou,China,23.31N,112.72E
44316,1893-04-01,20.829,0.807,Guangzhou,China,23.31N,112.72E
44317,1893-05-01,24.09,0.978,Guangzhou,China,23.31N,112.72E
44318,1893-06-01,27.343,0.875,Guangzhou,China,23.31N,112.72E
44319,1893-07-01,27.217,1.0,Guangzhou,China,23.31N,112.72E
44320,1893-08-01,27.948,0.492,Guangzhou,China,23.31N,112.72E
44321,1893-09-01,26.91,1.223,Guangzhou,China,23.31N,112.72E
44322,1893-10-01,22.974,0.526,Guangzhou,China,23.31N,112.72E
44323,1893-11-01,18.139,1.025,Guangzhou,China,23.31N,112.72E
44324,1893-12-01,14.408,1.252,Guangzhou,China,23.31N,112.72E
44325,1894-01-01,13.128,1.916,Guangzhou,China,23.31N,112.72E
44326,1894-02-01,14.256,1.465,Guangzhou,China,23.31N,112.72E
44327,1894-03-01,16.636,0.99,Guangzhou,China,23.31N,112.72E
44328,1894-04-01,21.732,0.7,Guangzhou,China,23.31N,112.72E
44329,1894-05-01,24.93,0.534,Guangzhou,China,23.31N,112.72E
44330,1894-06-01,26.891,0.526,Guangzhou,China,23.31N,112.72E
44331,1894-07-01,27.763,0.739,Guangzhou,China,23.31N,112.72E
44332,1894-08-01,27.939,1.057,Guangzhou,China,23.31N,112.72E
44333,1894-09-01,26.809,1.386,Guangzhou,China,23.31N,112.72E
44334,1894-10-01,22.419,0.728,Guangzhou,China,23.31N,112.72E
44335,1894-11-01,18.844,1.137,Guangzhou,China,23.31N,112.72E
44336,1894-12-01,14.029,0.741,Guangzhou,China,23.31N,112.72E
44337,1895-01-01,11.055,0.674,Guangzhou,China,23.31N,112.72E
44338,1895-02-01,13.99,0.989,Guangzhou,China,23.31N,112.72E
44339,1895-03-01,16.377,0.829,Guangzhou,China,23.31N,112.72E
44340,1895-04-01,22.363,0.688,Guangzhou,China,23.31N,112.72E
44341,1895-05-01,25.219,0.816,Guangzhou,China,23.31N,112.72E
44342,1895-06-01,27.355,0.806,Guangzhou,China,23.31N,112.72E
44343,1895-07-01,28.284,0.51,Guangzhou,China,23.31N,112.72E
44344,1895-08-01,28.087,0.498,Guangzhou,China,23.31N,112.72E
44345,1895-09-01,26.632,0.721,Guangzhou,China,23.31N,112.72E
44346,1895-10-01,22.783,1.033,Guangzhou,China,23.31N,112.72E
44347,1895-11-01,17.709,0.745,Guangzhou,China,23.31N,112.72E
44348,1895-12-01,14.53,0.841,Guangzhou,China,23.31N,112.72E
44349,1896-01-01,13.734,1.809,Guangzhou,China,23.31N,112.72E
44350,1896-02-01,12.065,2.485,Guangzhou,China,23.31N,112.72E
44351,1896-03-01,15.07,2.54,Guangzhou,China,23.31N,112.72E
44352,1896-04-01,21.315,0.87,Guangzhou,China,23.31N,112.72E
44353,1896-05-01,24.63,0.881,Guangzhou,China,23.31N,112.72E
44354,1896-06-01,27.437,0.621,Guangzhou,China,23.31N,112.72E
44355,1896-07-01,28.622,0.853,Guangzhou,China,23.31N,112.72E
44356,1896-08-01,28.535,0.756,Guangzhou,China,23.31N,112.72E
44357,1896-09-01,27.213,1.008,Guangzhou,China,23.31N,112.72E
44358,1896-10-01,23.86,1.302,Guangzhou,China,23.31N,112.72E
44359,1896-11-01,19.553,1.739,Guangzhou,China,23.31N,112.72E
44360,1896-12-01,14.032,0.742,Guangzhou,China,23.31N,112.72E
44361,1897-01-01,14.372,1.261,Guangzhou,China,23.31N,112.72E
44362,1897-02-01,11.397,2.843,Guangzhou,China,23.31N,112.72E
44363,1897-03-01,16.776,0.847,Guangzhou,China,23.31N,112.72E
44364,1897-04-01,20.415,1.041,Guangzhou,China,23.31N,112.72E
44365,1897-05-01,25.987,0.746,Guangzhou,China,23.31N,112.72E
44366,1897-06-01,27.923,0.529,Guangzhou,China,23.31N,112.72E
44367,1897-07-01,28.185,0.387,Guangzhou,China,23.31N,112.72E
44368,1897-08-01,27.902,0.819,Guangzhou,China,23.31N,112.72E
44369,1897-09-01,27.276,0.524,Guangzhou,China,23.31N,112.72E
44370,1897-10-01,23.952,1.111,Guangzhou,China,23.31N,112.72E
44371,1897-11-01,18.932,0.657,Guangzhou,China,23.31N,112.72E
44372,1897-12-01,13.251,1.819,Guangzhou,China,23.31N,112.72E
44373,1898-01-01,12.799,0.801,Guangzhou,China,23.31N,112.72E
44374,1898-02-01,15.284,1.321,Guangzhou,China,23.31N,112.72E
44375,1898-03-01,16.937,1.344,Guangzhou,China,23.31N,112.72E
44376,1898-04-01,20.465,1.363,Guangzhou,China,23.31N,112.72E
44377,1898-05-01,26.076,0.707,Guangzhou,China,23.31N,112.72E
44378,1898-06-01,27.903,0.509,Guangzhou,China,23.31N,112.72E
44379,1898-07-01,28.269,0.675,Guangzhou,China,23.31N,112.72E
44380,1898-08-01,28.115,0.61,Guangzhou,China,23.31N,112.72E
44381,1898-09-01,27.255,0.404,Guangzhou,China,23.31N,112.72E
44382,1898-10-01,22.876,0.879,Guangzhou,China,23.31N,112.72E
44383,1898-11-01,18.601,0.624,Guangzhou,China,23.31N,112.72E
44384,1898-12-01,13.638,0.893,Guangzhou,China,23.31N,112.72E
44385,1899-01-01,11.912,0.623,Guangzhou,China,23.31N,112.72E
44386,1899-02-01,13.085,1.434,Guangzhou,China,23.31N,112.72E
44387,1899-03-01,16.813,2.085,Guangzhou,China,23.31N,112.72E
44388,1899-04-01,20.726,0.639,Guangzhou,China,23.31N,112.72E
44389,1899-05-01,25.165,0.767,Guangzhou,China,23.31N,112.72E
44390,1899-06-01,26.856,0.461,Guangzhou,China,23.31N,112.72E
44391,1899-07-01,28.703,0.422,Guangzhou,China,23.31N,112.72E
44392,1899-08-01,28.162,0.697,Guangzhou,China,23.31N,112.72E
44393,1899-09-01,26.827,0.585,Guangzhou,China,23.31N,112.72E
44394,1899-10-01,22.713,0.421,Guangzhou,China,23.31N,112.72E
44395,1899-11-01,17.631,0.564,Guangzhou,China,23.31N,112.72E
44396,1899-12-01,16.354,0.922,Guangzhou,China,23.31N,112.72E
44397,1900-01-01,10.771,2.686,Guangzhou,China,23.31N,112.72E
44398,1900-02-01,11.833,1.383,Guangzhou,China,23.31N,112.72E
44399,1900-03-01,15.791,0.983,Guangzhou,China,23.31N,112.72E
44400,1900-04-01,22.101,1.079,Guangzhou,China,23.31N,112.72E
44401,1900-05-01,25.574,0.654,Guangzhou,China,23.31N,112.72E
44402,1900-06-01,26.667,1.026,Guangzhou,China,23.31N,112.72E
44403,1900-07-01,28.163,0.603,Guangzhou,China,23.31N,112.72E
44404,1900-08-01,28.743,0.445,Guangzhou,China,23.31N,112.72E
44405,1900-09-01,27.03,0.768,Guangzhou,China,23.31N,112.72E
44406,1900-10-01,23.602,0.829,Guangzhou,China,23.31N,112.72E
44407,1900-11-01,18.93,0.498,Guangzhou,China,23.31N,112.72E
44408,1900-12-01,15.45,1.019,Guangzhou,China,23.31N,112.72E
44409,1901-01-01,15.534,1.299,Guangzhou,China,23.31N,112.72E
44410,1901-02-01,10.527,1.335,Guangzhou,China,23.31N,112.72E
44411,1901-03-01,16.335,1.549,Guangzhou,China,23.31N,112.72E
44412,1901-04-01,21.87,1.325,Guangzhou,China,23.31N,112.72E
44413,1901-05-01,25.149,0.802,Guangzhou,China,23.31N,112.72E
44414,1901-06-01,27.387,0.971,Guangzhou,China,23.31N,112.72E
44415,1901-07-01,28.135,0.478,Guangzhou,China,23.31N,112.72E
44416,1901-08-01,27.81,0.582,Guangzhou,China,23.31N,112.72E
44417,1901-09-01,26.677,0.574,Guangzhou,China,23.31N,112.72E
44418,1901-10-01,23.852,0.589,Guangzhou,China,23.31N,112.72E
44419,1901-11-01,18.821,0.517,Guangzhou,China,23.31N,112.72E
44420,1901-12-01,13.965,0.69,Guangzhou,China,23.31N,112.72E
44421,1902-01-01,14.535,1.003,Guangzhou,China,23.31N,112.72E
44422,1902-02-01,13.159,0.77,Guangzhou,China,23.31N,112.72E
44423,1902-03-01,18.772,1.693,Guangzhou,China,23.31N,112.72E
44424,1902-04-01,22.053,1.08,Guangzhou,China,23.31N,112.72E
44425,1902-05-01,26.243,0.703,Guangzhou,China,23.31N,112.72E
44426,1902-06-01,27.33,0.374,Guangzhou,China,23.31N,112.72E
44427,1902-07-01,28.337,0.476,Guangzhou,China,23.31N,112.72E
44428,1902-08-01,28.375,0.491,Guangzhou,China,23.31N,112.72E
44429,1902-09-01,27.008,0.553,Guangzhou,China,23.31N,112.72E
44430,1902-10-01,23.582,0.403,Guangzhou,China,23.31N,112.72E
44431,1902-11-01,20.13,0.557,Guangzhou,China,23.31N,112.72E
44432,1902-12-01,15.304,0.59,Guangzhou,China,23.31N,112.72E
44433,1903-01-01,12.079,1.092,Guangzhou,China,23.31N,112.72E
44434,1903-02-01,12.482,0.593,Guangzhou,China,23.31N,112.72E
44435,1903-03-01,18.318,0.7,Guangzhou,China,23.31N,112.72E
44436,1903-04-01,21.711,1.338,Guangzhou,China,23.31N,112.72E
